event_id,name,clean_description,location_room,start_date_clean,start_time,end_time,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level,session_title
4260,Excel: Importing data,"Not all data comes in ready-to-use, elegant spreadsheets. This session will teach you how to import data from text files and website tables. We will look at how to clean and organize data that may not come in the friendliest format. This session is good for: Anyone comfortable with working in Excel. ",Diamond Cove - conference level,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Manuel Villa, The Marshall Project",Hands-on,NA,Beginner,Excel: Importing data
4266,Excel: Using string functions to reformat data,Maybe you converted a PDF or imported a table into Excel -- or maybe an agency gave you a poorly formatted file. You can use string functions to reformat your data and get your spreadsheets working for you. This session is good for: Anyone comfortable with using formulas in Excel. ,Diamond Cove - conference level,2019-03-07,2019-03-07 15:30:00,2019-03-07 16:30:00,FALSE,FALSE,FALSE,"Rachel Alexander, Salem Reporter",Hands-on,NA,Beginner,Excel: Using string functions to reformat data
4092,Exploring the tidyverse in R *pre-registered attendees only,"Skill level: Intermediate Learn how to use the tidyverse, a collection of R packages will help you make your data journalism more efficient, stronger and fun. Learn how to import, clean, analyze and plot data for your stories. If you've used packages like dplyr, tidyr, readr, ggplot2, tibble and purr, or would like to learn more about how these work together, this class is for you. Preregistration is required and seating is limited. Laptops will be provided for the training.? ? Workshop prerequisites: You should be comfortable working with R and RStudio. You should also be familiar with basic data analysis. ",Sapphire Cove - conference level,2019-03-09,2019-03-09 09:00:00,2019-03-09 17:45:00,TRUE,TRUE,FALSE,"Aaron Kessler, CNN; Olga Pierce, University of Nebraska-Lincoln; Andrew Tran, The Washington Post",Hands-on,NA,Intermediate,Exploring the tidyverse in R *pre-registered attendees only
4351,"Favorite code snippets: A responsibly sourced, artisanal list from the Lonely Coder's Club","The Lonely Coder's Club, a Slack community of newsroom programmers without big teams, would like to present our favorite, most-used code snippets. We've translated these snippets to most common coding languages and commented the heck out them so you can plug and play with ease! During this session, a few Lonely Coders will go through our favorites on the list and how they help save us time on project after project. We’ll also share tips on how you can start writing your own reusable code, no matter how lonely a coder you are. ",Del Mar,2019-03-08,2019-03-08 10:15:00,2019-03-08 11:15:00,FALSE,FALSE,FALSE,"Alexandra Kanik, Louisville Public Media (moderator); David Montgomery, The Atlantic CityLab",Commons,NA,Beginner,"Favorite code snippets: A responsibly sourced, artisanal list from the Lonely Coder's Club"
4187,Finding hidden stories in hidden communities,"Don’t settle for “it can’t be done” or ""I don't have any sources in that culture."" Although some undercovered communities might seem a mystery, they don't have to remain that way. This session will discuss how to blend diverse voices and sources of data into your stories, and cover hard-to-reach communities, such as those filled with older and more recent immigrants, some who may not have much experience with the media, minority communities who are often fearful of the repercussions of speaking with media, and others. ",Salon C,2019-03-08,2019-03-08 11:30:00,2019-03-08 12:30:00,FALSE,FALSE,FALSE,"Nausheen Husain, Chicago Tribune (moderator); Youyou Zhou, Quartz; Anh Do, Los Angeles Times ",Panel,NA,General interest,Finding hidden stories in hidden communities
4205,Finding needles in haystacks with fuzzy matching,"Fuzzy matching is a process for linking up names that are similar but not quite the same. It has become an increasingly important part of data-led investigations as a way to identify connections between public figures, key people and companies that are relevant to a story. This class will cover how fuzzy matching typically fits into the investigative process, with some story examples. Max Harlow, who developed the CSV Match command line tool, will show you how to run some of the different types of fuzzy matching on some real datasets, including the pros and cons of each. This session is good for anyone looking for a better way to identify individuals or companies of interest within dirty data. ",Copper Cove - conference level,2019-03-09,2019-03-09 14:15:00,2019-03-09 15:15:00,FALSE,FALSE,FALSE,"Max Harlow, Financial Times",Hands-on,NA,Intermediate,Finding needles in haystacks with fuzzy matching
4278,Finding needles in haystacks with fuzzy matching (repeat),"Fuzzy matching is a process for linking up names that are similar but not quite the same. It has become an increasingly important part of data-led investigations as a way to identify connections between public figures, key people and companies that are relevant to a story. This class will cover how fuzzy matching typically fits into the investigative process, with some story examples. Max Harlow, who developed the CSV Match command line tool, will show you how to run some of the different types of fuzzy matching on some real datasets, including the pros and cons of each. This session is good for anyone looking for a better way to identify individuals or companies of interest within dirty data. ",Copper Cove - conference level,2019-03-10,2019-03-10 09:00:00,2019-03-10 10:00:00,FALSE,FALSE,FALSE,"Max Harlow, Financial Times",Hands-on,NA,NA,Finding needles in haystacks with fuzzy matching (repeat)
4267,Finding the story: Covering class and poverty at the local level,A discussion touching on the unseen aspects of covering class and poverty. This session will include an overview of key sources and documents and a guided exploration of data sets that can help you tell important but undercovered stories in your community. This session is good for: Everyone! ,Emerald Cove - conference level,2019-03-07,2019-03-07 14:15:00,2019-03-07 15:15:00,FALSE,FALSE,FALSE,"Heather Bryant, Project Facet",Hands-on,NA,Beginner,Finding the story: Covering class and poverty at the local level
4268,Finding the story: Data-driven disaster coverage,"Natural disasters such as hurricanes, floods, wildfires and extreme temperature swings are causing historic damage. Together we’ll explore key data sets and learn how to use them to explain catastrophic events to audiences. This session is best for people who are already comfortable working with data in spreadsheets and have a basic familiarity with the capabilities of mapping tools such as QGIS or R. ",Diamond Cove - conference level,2019-03-08,2019-03-08 10:15:00,2019-03-08 11:15:00,FALSE,FALSE,FALSE,"Matt Stiles, Los Angeles Times ",Hands-on,NA,Beginner,Finding the story: Data-driven disaster coverage
4238,Finding the story: Open policing data,"Researchers at Stanford University have collected and examined the records from millions of local police stops in more than 50 cities. Using the programming language R, learn how to analyze this local policing data and find patterns for stories. This session is good for: People who have worked with data (or R) and want to learn how to analyze police data. ",Sapphire Cove - conference level,2019-03-07,2019-03-07 09:00:00,2019-03-07 10:00:00,FALSE,FALSE,FALSE,"Daniel Jenson, Stanford University; Cheryl Phillips, Stanford University; Amy Shoemaker, Stanford University",Hands-on,NA,Advanced,Finding the story: Open policing data
4219,Finding the story: The state of immigration,"Accusations are flying in the immigration debate and you can be prepared to document the truth. How many are coming, where are they coming from and why? A hands-on look at how to use the data sources you need to follow the immigration debate nationally and in your town. This session is good for: those familiar with Excel. ",Diamond Cove - conference level,2019-03-07,2019-03-07 11:30:00,2019-03-07 12:30:00,FALSE,FALSE,FALSE,"Tim Henderson, Pew Stateline ",Hands-on,NA,Beginner,Finding the story: The state of immigration
4220,Finding the story: Using DNS search for investigative journalism,"Learn how to use DNSDB Scout, a tool to query DNSDB, a historical passive Domain Name System (DNS) database, to discover previously unknown online connections and gain new information to advance your investigations. DNSDB Scout is available for both Google Chrome and Mozilla Firefox. Dr. Paul Vixie, an internet pioneer who was inducted into the Internet Hall of Fame in 2014 for his work related to DNS, will provide a brief DNS primer before providing the journalists a hands-on opportunity, using DNSDB, to examine the online footprint of a well-known political network to uncover dozens of its affiliated organizations. **You must bring a laptop with Firefox and Google Chrome installed for this workshop. Logins will be provided to use DNSDB. Basic knowledge of the Domain Name System (DNS) is helpful, but not required. ",Mariner Cove - conference level,2019-03-08,2019-03-08 14:15:00,2019-03-08 15:15:00,FALSE,FALSE,FALSE,"Paul Vixie, Farsight Security",Hands-on,NA,Intermediate,Finding the story: Using DNS search for investigative journalism
4338,Finding your data story: Visual analytics best practices using Tableau (Hosted by Tableau),"Skill level: Some experience working with data would be ideal. Participants will get a crash-course in the fundamentals of Tableau, working with a slightly more complex dataset than we did in the introduction course. We will discuss how the data is shaped and will use Tableau to find an interesting story in the data, before turning it into a publishable visualization. Depending on the time available and the appetite of participants, we can also dive deeper into maps, simple statistical tools, or design best practices. Software, data files and laptops are provided for the duration of the class. The session is designed to follow the session “An introduction to Data Visualization with Tableau” but can also be taken on its own. Participants are expected to create a free account on Tableau Public before or at the beginning of the session. ",Coral Cove - conference level,2019-03-07,2019-03-07 10:15:00,2019-03-07 11:15:00,FALSE,FALSE,FALSE,"Florian Ramseger & Jonni Walker, Tableau Software",Hands-on,NA,Beginner,Finding your data story: Visual analytics best practices using Tableau (Hosted by Tableau)
4364,"Finding your data story: Visual analytics best practices using Tableau (repeat, hosted by Tableau)","Skill level: Some experience working with data would be ideal. Participants will get a crash-course in the fundamentals of Tableau, working with a slightly more complex dataset than we did in the introduction course. We will discuss how the data is shaped and will use Tableau to find an interesting story in the data, before turning it into a publishable visualization. Depending on the time available and the appetite of participants, we can also dive deeper into maps, simple statistical tools, or design best practices. Software, data files and laptops are provided for the duration of the class. The session is designed to follow the session “An introduction to Data Visualization with Tableau” but can also be taken on its own. Participants are expected to create a free account on Tableau Public before or at the beginning of the session. ",Coral Cove - conference level,2019-03-07,2019-03-07 15:30:00,2019-03-07 16:30:00,FALSE,FALSE,FALSE,"Florian Ramseger & Jonni Walker, Tableau Software",Hands-on,NA,NA,"Finding your data story: Visual analytics best practices using Tableau (repeat, hosted by Tableau)"
4111,First graphics app: Node.js in the newsroom **pre-registered attendees only,"Skill level: Intermediate Dana Amihere, Armand Emamdjomeh and Ben Welsh teach you how America’s top news organizations escape rigid content-management systems to publish custom graphics on deadline. Take this six-hour class and to get hands-on experience in every stage of the development process, writing JavaScript, HTML and CSS within a Node.js framework. You’ll start with data from a real-life Los Angeles Times analysis. You won’t stop until you’ve crafted a custom presentation and deployed a working application on the World Wide Web. Preregistration is required and seating is limited. Laptops will be provided. Prerequisites: If you have a good attitude and know how to take a few code crashes in stride, you are qualified for this class. If you’re a little scared, that’s a good thing. You’re ready for this. ",Coral Cove - conference level,2019-03-09,2019-03-09 09:00:00,2019-03-09 17:45:00,TRUE,TRUE,FALSE,NA,General,NA,NA,NA
4109,First Observable notebook: Prototyping with polish **pre-registered attendees only,"Skill level: Advanced Sahil Chinoy, Iris Lee, Ben Welsh and Aaron Williams teach you how to rapidly prototype a complex data visualization with JavaScript, D3.js and an interactive Observable notebook.?? This three-hour, hands-on course will show you how journalists are putting Observable’s powerful potential to work. Using nothing but your web browser, you will sketch, refine and publish an interactive graphic like one that appeared in The New York Times. Along the way, you’ll see how Observable’s groundbreaking approach to coding can help you be more creative, ambitious and efficient.?? Preregistration is required and seating is limited. Laptops will be provided. ?? Workshop prerequisites: If you’ve used JavaScript once or twice, have a good attitude and know how to take a few code crashes in stride, you are qualified for this class. If you’re suspicious and think we might be Internet hipsters, we welcome the challenge of winning you over. This stuff is cool. ",Copper Cove - conference level,2019-03-07,2019-03-07 14:15:00,2019-03-07 17:45:00,TRUE,TRUE,FALSE,"Sahil Chinoy, The New York Times; Iris Lee, Los Angeles Times; Ben Welsh, Los Angeles Times; Aaron Williams, The Washington Post ",Hands-on,NA,Advanced,First Observable notebook: Prototyping with polish *pre-registered attendees only
4094,First Python notebook: Data analysis on deadline *pre-registered attendees only,"Skill level: Beginner/intermediate Ben Welsh, James Gordon and Cheryl Phillips teach data analysis with Python. Their 6-hour, hands-on tutorial will guide you through an investigation of money in politics. You will learn: 1) Just enough Python to execute an analysis with the powerful pandas data analysis library, one of the most popular open-source tools for working with large data files. 2) How to record, remix and republish your work using the Jupyter Notebook, a browser-based tool emerging as the standard for reproducible research in the sciences. 3) Most important of all, how these tools increase the speed and veracity of your journalism.?? Preregistration is required and seating is limited. Laptops will be provided for the training.?? Workshop prerequisites: If you've tried Python once or twice, have good attitude and know how to take a few code crashes in stride, you are qualified for this class. ",Coral Cove - conference level,2019-03-08,2019-03-08 09:00:00,2019-03-08 17:45:00,TRUE,TRUE,FALSE,"James Gordon, Reynolds Journalism Institute; Cheryl Phillips, Stanford University; Ben Welsh, Los Angeles Times ",Hands-on,NA,Intermediate,First Python notebook: Data analysis on deadline *pre-registered attendees only
4142,"Free, easy data viz","Got a data project you want to make shine, but you're short on time, money and help? We'll demonstrate several free tools both online and on your computer so you can make interactive maps, graphs, timelines, and even simple animations. No previous experience needed -- and these tools work great for social media, online, print, and television. ",Salon A&B,2019-03-08,2019-03-08 15:30:00,2019-03-08 16:30:00,FALSE,FALSE,FALSE,"Jamie Grey, Raycom Media",Demo,NA,Intermediate,"Free, easy data viz"
4360,Freelancers' roundtable,"A freelancer has to juggle more than the average reporter - long lead time, high expectations, a wide variety of tasks and deadlines (or sometimes worse, no deadlines). Join the conversation and discuss how to know when you have a good enough story to pitch? How deep do you dive before you know you're getting paid? How do you build sources without a household name? A few freelance investigative reporters with experience in these areas will share their own tips and take questions from the audience - past, current and prospective freelancers welcome. ",Del Mar,2019-03-08,2019-03-08 14:15:00,2019-03-08 15:15:00,FALSE,FALSE,FALSE,"Sandra Fish, Samantha Sunne, Allison McCartney",Commons,NA,NA,Freelancers' roundtable
4339,From messy data to insightful story: Cleaning data using Tableau (Hosted by Tableau),"Skill level: Some experience working with data and is necessary; knowledge of Tableau Desktop/Tableau Public would be ideal. Participants will get a crash-course in the fundamentals of Tableau Prep. We will work with a couple of messy real-world data sets. We will clean, shape, and merge our data in Tableau Prep with the aim of analyzing it in Tableau Desktop and finally publishing an interactive chart with Tableau Public. Software, data files and laptops are provided for the duration of the class. The session is designed to follow the sessions “An introduction to Data Visualization with Tableau” and “Finding your data story: Visual analytics best practices using Tableau” but can also be taken on its own by participants who have some experience in working with data. Participants are expected to create a free account on Tableau Public before or at the beginning of the session. ",Coral Cove - conference level,2019-03-07,2019-03-07 11:30:00,2019-03-07 12:30:00,FALSE,FALSE,FALSE,"Florian Ramseger & Jonni Walker, Tableau Software",Hands-on,NA,Intermediate,From messy data to insightful story: Cleaning data using Tableau (Hosted by Tableau)
4365,"From messy data to insightful story: Cleaning data using Tableau (repeat, hosted by Tableau)","Skill level: Some experience working with data and is necessary; knowledge of Tableau Desktop/Tableau Public would be ideal. Participants will get a crash-course in the fundamentals of Tableau Prep. We will work with a couple of messy real-world data sets. We will clean, shape, and merge our data in Tableau Prep with the aim of analyzing it in Tableau Desktop and finally publishing an interactive chart with Tableau Public. Software, data files and laptops are provided for the duration of the class. The session is designed to follow the sessions “An introduction to Data Visualization with Tableau” and “Finding your data story: Visual analytics best practices using Tableau” but can also be taken on its own by participants who have some experience in working with data. Participants are expected to create a free account on Tableau Public before or at the beginning of the session. ",Coral Cove - conference level,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Florian Ramseger & Jonni Walker, Tableau Software",Hands-on,NA,NA,"From messy data to insightful story: Cleaning data using Tableau (repeat, hosted by Tableau)"
4214,Full-stack React,"In this session, we'll walk through how to connect a database-driven backend to a modern, React-driven static website frontend. We'll use Django as our backend of choice for this class, but the principles will apply to any news developer building databases and wanting to connect them to a modern frontend infrastructure. You'll come away knowing how to build the best of both worlds: a backend robust enough to handle huge datasets, and a frontend performant enough to handle your wildest traffic dreams. This session is good for: People who are comfortable writing JavaScript and have experience in a backend language. ",Copper Cove - conference level,2019-03-09,2019-03-09 10:15:00,2019-03-09 11:15:00,FALSE,FALSE,FALSE,"Tyler Fisher, POLITICO",Hands-on,NA,Advanced,Full-stack React
4247,Geocoding and avoiding pitfalls,"If you've had to place many addresses on a map before, you know how problematic bulk geocoding can be — technical issues, terms of service, fun, fun, fun! If you've never had the pleasure, don't worry, we'll show you how to happily (and correctly) geocode large sets of addresses. Learn how to use Geocod.io to turn rows of addresses into points on a map. This session is good for: Anyone familiar with spreadsheets. No mapping experience necessary. ",Diamond Cove - conference level,2019-03-07,2019-03-07 10:15:00,2019-03-07 11:15:00,FALSE,FALSE,FALSE,"Michael Corey, Reveal from the Center for Investigative Reporting",Hands-on,NA,Intermediate,Geocoding and avoiding pitfalls
4269,GitHub for journalists,"We'll cover Github's basics features — repositories, commits, branches, pull requests and issues — using a recent data-driven story as a case study. The goal is for you to leave the class and be able to use GitHub on your own for your next story. **You must bring a laptop to participate in this class. You will also need to create an account at GitHub.com and install GitHub Desktop prior to the class. This session is good for: Journalists who want to collaborate on data analyses, back up their work and share their methodology with (nerdy) readers ",Mariner Cove - conference level,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Brent Jones, St. Louis Public Radio ",Hands-on,NA,Intermediate,GitHub for journalists
4279,GitHub for journalists (repeat),"We'll cover Github's basics features — repositories, commits, branches, pull requests and issues — using a recent data-driven story as a case study. The goal is for you to leave the class and be able to use GitHub on your own for your next story. **You must bring a laptop to participate in this class. You will also need to create an account at GitHub.com and install GitHub Desktop prior to the class. This session is good for: Journalists who want to collaborate on data analyses, back up their work and share their methodology with (nerdy) readers ",Mariner Cove - conference level,2019-03-09,2019-03-09 16:45:00,2019-03-09 17:45:00,FALSE,FALSE,FALSE,"John Templon, Buzzfeed News",Hands-on,NA,NA,GitHub for journalists (repeat)
4236,Google Sheets: Scraping without coding,"Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It’s the best way to get around clunky websites and unhelpful PIOs! **You must bring a laptop and have a Google account to participate in this session. This session is good for: Beginners who want to start using data for their stories. ",Mariner Cove - conference level,2019-03-07,2019-03-07 10:15:00,2019-03-07 11:15:00,FALSE,FALSE,FALSE,"Samantha Sunne, independent journalist",Hands-on,NA,Beginner,Google Sheets: Scraping without coding
4237,Google Sheets: Scraping without coding (repeat),"Yes, you can scrape data without using code -- in fact, all you need is Google Sheets! We'll be using Excel-type formulas (don't worry if you don't know what those are, either) to make simple scrapers that automatically pull data into Google Sheets. It’s the best way to get around clunky websites and unhelpful PIOs! **You must have a Google account for this session. This session is good for: Beginners who want to start using data for their stories. ",Salon 3,2019-03-08,2019-03-08 11:30:00,2019-03-08 12:30:00,FALSE,FALSE,FALSE,"Samantha Sunne, independent journalist",Hands-on,NA,Intermediate,Google Sheets: Scraping without coding (repeat)
4213,Graph databases 1: Building a database,"As data journalists, we're used to using relational databases — data organised in rows and columns such as a spreadsheet or SQL — to do our analysis and find stories. Graph databases are incredibly powerful for finding connections and patterns within our databases that would be difficult if not impossible to spot using traditional software. This session will provide a hands-on introduction to graph database Neo4j, showing examples of its use for investigative journalism including the Panama Papers, and teach you how to build your own graph database, importing public datasets to see at a glance the networks involved. This session is good for: beginners to graph databases. ",Copper Cove - conference level,2019-03-07,2019-03-07 10:15:00,2019-03-07 11:15:00,FALSE,FALSE,FALSE,"William Lyon, Neo4j; Leila Haddou, The Times of London",Hands-on,NA,Advanced,Graph databases 1: Building a database
4273,Graph databases 2: Finding stories in data,"Learn to analyze your newly built graph database using Cypher, Neo4j's query language. It is advisable to have completed part one to get the most out of this session, however, it is not strictly necessary. We will show how to find stories in the data by analyzing the combined datasets using the Cypher query language in Neo4j. We will also explore more advanced graph database concepts such as applying graph algorithms and graph visualization. This session is good for: Those who attended Graph databases 1, or those already familiar with Neo4j. ",Copper Cove - conference level,2019-03-07,2019-03-07 11:30:00,2019-03-07 12:30:00,FALSE,FALSE,FALSE,"William Lyon, Neo4j; Leila Haddou, The Times of London",Hands-on,NA,NA,Graph databases 2: Finding stories in data
4155,Healthcare: Diagnose and treat a data dearth,"Learn to navigate healthcare's data minefield to challenge conventional wisdom, unleash hidden trends and expose industry lies. Our speakers found creative ways around bad or non-existent data to expose a global network of faulty medical devices, track the true danger of giving birth at home and show how private Medicaid contractors systematically deny treatments to boost profits. We'll explore the data and documents you'll need (and those you won't) for your next big investigation. ",Salon A&B,2019-03-09,2019-03-09 16:45:00,2019-03-09 17:45:00,FALSE,FALSE,FALSE,"J. David McSwane, The Dallas Morning News (moderator); Marina Walker Guevara, International Consortium of Investigative Journalists; Emily Le Coz, GateHouse Media",Panel,NA,Advanced,Healthcare: Diagnose and treat a data dearth
4262,Hitchhiker's guide to APIs,"In this hands-on session, you will use Postman to interrogate a web API. We'll guide you through the process of constructing a magic URL that will tell you how Chicago’s violent crime in 2018 compares to other years. This session is good for: Beginners. If you’ve ever thought about what goes on in the location bar of your browser, have an eye for patterns, or want better ways to answer your reporting questions, you’ll have a blast. ",Diamond Cove - conference level,2019-03-09,2019-03-09 10:15:00,2019-03-09 11:15:00,FALSE,FALSE,FALSE,"Roberto Rocha, CBC News",Hands-on,NA,Beginner,Hitchhiker's guide to APIs
4185,Holding algorithms accountable,"Algorithms are increasingly used throughout the public and private sectors, making decisions that impact people’s lives in myriad ways. Algorithmic accountability reporting is an emerging set of methods for investigating how algorithms exert influence and power in society. In this session, we’ll detail concrete investigations in this domain and discuss strategies, methods and techniques for pursuing algorithmic accountability reporting. ",Salon D,2019-03-09,2019-03-09 10:15:00,2019-03-09 11:15:00,FALSE,FALSE,FALSE,"Nicholas Diakopoulos, Northwestern University (moderator); Heather Krause, Orb Media ",Panel,NA,Advanced,Holding algorithms accountable
4167,How and why to make your data analysis reproducible,"You understand how you processed your data. Does your editor? Your reader? You, in six months? Without a replicable approach to extracting, transforming and loading data, we are often frustrated in our efforts to share or update our work. Join us for a panel discussion of reproducible data workflows. We’ll talk about why we use standardized processes for collecting, cleaning and analyzing data, and share practices that work for us. We’ll also discuss strategies for smart human intervention (i.e. reporting, logging and documentation) in automated workflows. ",Cardiff,2019-03-07,2019-03-07 09:00:00,2019-03-07 10:00:00,FALSE,FALSE,FALSE,"Ryann Grochowski Jones, ProPublica ; Jeremy Singer-Vine, Buzzfeed News (moderator); Andrew Tran, Washington Post; Hannah Cushman, DataMade ",Panel,NA,General interest,How and why to make your data analysis reproducible
4158,How data can inform one of the hottest topics across the country: Housing,"How do local housing markets adapt when decimated by natural or man-made disasters? What’s the affordable housing strategy when Google comes to town? Want to unearth property tax inequities or fraud? This panel of experts will show you how to tackle the trends and complexities of the housing market, and how to make the most of ArcGIS, get help from Zillow Research and navigate property tax data. ",Salon A&B,2019-03-09,2019-03-09 14:15:00,2019-03-09 15:15:00,FALSE,FALSE,FALSE,"Matt Clark, Newsday; Lorie Hearn, inewsource (moderator); Jon Schleuss, Los Angeles Times; Aaron Terrazas, Zillow ",Panel,NA,Advanced,How data can inform one of the hottest topics across the country: Housing
4172,How it works: APIs,"What is an Application Programming Interface (API), and how are journalists using them to power newsroom projects? Come to this session to get an overview of how APIs work and some ideas for integrating them into your own data projects. This session is ideal for API beginners to attend before the hands-on class ""A hitchhiker's guide to APIs."" ",Salon A&B,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Jonathan Soma, Columbia Journalism School ",Panel,NA,Intermediate,How it works: APIs
4203,How it works: Artificial intelligence,"Artificial intelligence is the hottest new frontier in computing — but what is AI, really? This session introduces you to the basics of AI, demystifying the fundamentals so you can understand what's real and what's still science fiction. We'll talk about the reasons you don't have to be afraid of killer robots, but you should worry about facial recognition and the ways that AI systems reinforce inequality. After the basics, we'll look at how AI can be used for investigative reporting. We'll answer questions like: how can you get started with AI for reporting? What can AI do for you in the newsroom, and what can't it do? What claims about AI should trigger your journalistic skepticism? This session is designed for people who have unanswered questions about AI, journalists who are curious about AI in the newsroom, and anyone who has wondered exactly why machine learning is such a big deal. ",Salon C,2019-03-08,2019-03-08 09:00:00,2019-03-08 10:00:00,FALSE,FALSE,FALSE,"Meredith Broussard, New York University ",Panel,NA,NA,How it works: Artificial intelligence
4140,How it works: Blockchain,"Learn what the blockchain is, the basic principles of a transaction and how money moves between wallets. We'll also suggest ways to analyze transactions for financial investigations and list some obvious obstacles. ",Salon C,2019-03-09,2019-03-09 14:15:00,2019-03-09 15:15:00,FALSE,FALSE,FALSE,"Shane Shifflett, The Wall Street Journal",Panel,NA,Advanced,How it works: Blockchain
4173,How it works: The internet (for journalists who want to scrape it),"If you want to scrape a website, it helps to understand a little bit about how the internet works under the hood. In this session, we’ll talk a little bit about the internet works, how it differs from the web and how to examine source code and network traffic to target and scrape newsworthy information. There will be an optional component where you can run commands from your computer that help illustrate these points, but you’ll also just be able to follow the presentation. ",Salon A&B,2019-03-07,2019-03-07 14:15:00,2019-03-07 15:15:00,FALSE,FALSE,FALSE,"Melissa Lewis, Reveal",Panel,NA,Intermediate,How it works: The internet (for journalists who want to scrape it)
4174,How it works: Version control for journalists (git/GitHub),"Branching, forking, merging and cloning. Version control can be a complicated issue, but this session for beginners will show you how newsrooms are using this technology to solve real-world problems. This session is ideal to attend before the hands-on class in GitHub. ",Cardiff,2019-03-07,2019-03-07 14:15:00,2019-03-07 15:15:00,FALSE,FALSE,FALSE,"Dan Nguyen, independent journalist",Panel,NA,Intermediate,How it works: Version control for journalists (git/GitHub)
4368,How to build a collaborative investigation from scratch,"With projects like Documenting Hate and Electionland, ProPublica has developed large collaborations with other newsrooms by using a central database. And now you, too, can launch this type of database-focused project, even without a developer. Find out about free tools ProPublica is creating to make it possible to create a crowd-powered investigation and database, and learn tips and best practices from a new guide on recruiting and working with partners on collaborative investigations. We'll talk about ProPublica's approach to crowd-powered, collaborative investigations and soon-to-be-available free tools to allow any newsroom to set up this type of project. ",Salon C,2019-03-10,2019-03-10 11:30:00,2019-03-10 12:30:00,FALSE,FALSE,FALSE,"Rachel Glickhouse, ProPublica",Panel,NA,NA,How to build a collaborative investigation from scratch
4166,How to collaborate across multiple newsrooms to solve big problems,"There are fewer journalists and fewer outlets, but the problems aren't getting smaller. Learn how to build a successful collaboration that's more than just a single story. ",Cardiff,2019-03-09,2019-03-09 16:45:00,2019-03-09 17:45:00,FALSE,FALSE,FALSE,"Heather Bryant, Project Facet; Matt Dempsey, The Houston Chronicle; Deborah Nelson, University of Maryland; Cheryl Phillips, Stanford University (moderator) ",Panel,NA,General interest,How to collaborate across multiple newsrooms to solve big problems
4295,How to follow the dark money in politics,"Nearly $1 billion has been spent by dark money groups since the U.S. Supreme Court's Citizens United decision in 2010. These opaque organizations generally aren't required to disclose their donors, but obscure public records can help you shine a light on their activities and their funders. OpenSecrets.org and MapLight.org have numerous resources available for reporters interested in following the dark money in politics, and Issue One recently published a database of nearly 1,200 transactions detailing contributions from more than 400 unique donors to the leading dark money groups — a database that is searchable online (bit.ly/DarkMoneyData) and on ProPublica's FEC Itemizer tool. As the 2020 election cycle ramps up, come learn tips from some of the top dark money sleuths in the country for scouring filings with the Federal Election Commission, Internal Revenue Service, Department of Labor, Congress, corporate websites and other sources. ",Salon 1&2,2019-03-08,2019-03-08 15:30:00,2019-03-08 16:30:00,FALSE,FALSE,FALSE,"Michael Beckel, Issue One (moderator); Anna Massoglia, Center for Responsive Politics; Andrew Perez, MapLight",Demo,NA,Intermediate,How to follow the dark money in politics
4345,How to help your TV newsroom achieve a data journalism mindset,"Data journalism is a staple in many print newsrooms and for most investigative teams. But TV newsrooms have historically shied away from telling stories with data because it's complex, time consuming and hard to explain in a visual and entertaining way. Here's the good news: It doesn't have to be so daunting! Our team at KING-TV teamed up with data experts at Microsoft to find visually-compelling ways to integrate data into the daily mix. We came up with a style that shines on all platforms. In this NICAR Commons session, we'll share key takeaways from our journey, swap practical tips for building a newsroom culture that embraces data storytelling, and we'll work together to remove roadblocks on your path to achieving the data journalism mindset. ",Del Mar,2019-03-07,2019-03-07 14:15:00,2019-03-07 15:15:00,FALSE,FALSE,FALSE,"Taylor Mirfendereski & Jake Wittenberg, KING5",Commons,NA,General interest,How to help your TV newsroom achieve a data journalism mindset
4195,How to impress the boss & save democracy: Data stories you can turn in 30 days or less,"Beginners to seasoned data journalists will learn about easy-to-find, easy-to-navigate datasets that lead to quick-turn watchdog stories. We’ll show examples across beats. You’ll leave this panel with a notebook full of story ideas that you can tackle as soon as you return to your newsroom. ",Salon D,2019-03-07,2019-03-07 16:45:00,2019-03-07 17:45:00,FALSE,FALSE,FALSE,"Jill Riepenhoff, InvestigateTV; Holly Hacker, The Dallas Morning News",Panel,NA,NA,How to impress the boss & save democracy: Data stories you can turn in 30 days or less
